student_id,Gender,gpa_current,attendance_rate,Financial_aid_status,Family_Income,Dropout
S3235,Female,3.74,0.89,FALSE,480043,0
S3236,Female,4.43,0.42,TRUE,236236,1
S3237,Female,3.55,0.84,FALSE,985178,0
S3238,Male,4.99,0.88,FALSE,667737,0
S3239,Female,4.72,0.77,TRUE,306555,0
S3240,Female,2.71,0.53,FALSE,488227,1
S3241,Male,4.22,0.64,TRUE,921781,1
S3242,Male,3.1,0.56,FALSE,267526,1
S3243,Male,1.74,0.22,FALSE,972748,2
S3244,Female,2.41,0.75,TRUE,825627,1
S3245,Male,4.42,0.68,FALSE,963472,1
S3246,Male,2.58,0.64,TRUE,617010,1
S3247,Female,3.29,0.65,FALSE,980091,1
S3248,Female,4.54,0.9,FALSE,495968,0
S3249,Male,1.5,0.94,TRUE,131691,2
S3250,Male,1.92,1,TRUE,484854,2
S3251,Female,3.65,0.41,TRUE,555277,1
S3252,Male,2.97,0.2,TRUE,168218,2
S3253,Male,1.62,0.34,TRUE,142160,2
S3254,Male,1.71,0.68,TRUE,102230,2
S3255,Male,3.81,0.73,TRUE,292843,0
S3256,Female,4.13,0.27,FALSE,946399,2
S3257,Female,4.11,0.79,FALSE,592143,0
S3258,Female,4.13,0.9,FALSE,409590,0
S3259,Female,2.17,0.45,TRUE,470211,1
S3260,Female,1.1,0.56,TRUE,809149,2
S3261,Male,3.07,0.36,FALSE,452377,2
S3262,Female,1.4,0.22,FALSE,489407,2
S3263,Female,3.45,0.47,TRUE,914905,1
S3264,Male,2.96,0.4,FALSE,767643,1
S3265,Male,1.5,0.22,TRUE,587738,2
S3266,Male,1.98,0.88,TRUE,840934,2
S3267,Female,2.4,0.6,FALSE,319805,1
S3268,Male,1,0.86,TRUE,878829,2
S3269,Female,2.83,0.39,TRUE,410823,2
S3270,Female,4.57,0.74,TRUE,1539818,0
S3271,Male,2.68,0.57,FALSE,403506,1
S3272,Female,3.8,0.79,FALSE,454629,0
S3273,Male,4.66,1.09,TRUE,282234,0
S3274,Male,1.39,0.69,TRUE,583129,2
S3275,Male,4.24,0.68,TRUE,171484,1
S3276,Female,3.43,0.65,TRUE,165097,1
S3277,Male,3.2,0.72,FALSE,783009,0
S3278,Male,3.3,0.62,FALSE,751823,1
S3279,Female,2.24,1,FALSE,400859,1
S3280,Male,4.41,0.3,FALSE,225988,2
S3281,Male,2.39,0.38,FALSE,711492,2
S3282,Female,3.99,0.77,TRUE,228175,0
S3283,Female,2.86,0.67,FALSE,85759,1
S3284,Female,3.44,0.97,FALSE,942046,0
S3285,Male,3.05,0.8,FALSE,404481,0
S3286,Female,4.82,0.99,FALSE,859886,0
S3287,Male,3.03,0.26,FALSE,106260,2
S3288,Female,2.95,0.33,TRUE,75697,2
S3289,Male,4.12,0.4,TRUE,221886,1
S3290,Male,3.76,0.64,TRUE,598169,1
S3291,Male,2.4,0.88,FALSE,164182,1
S3292,Male,3.78,0.48,FALSE,129536,1
S3293,Male,1.66,0.64,FALSE,129698,2
S3294,Male,3,0.8,FALSE,753333,0
S3295,Female,4.81,0.53,FALSE,607810,1
S3296,Male,1.89,0.61,TRUE,849486,2
S3297,Male,2.38,0.85,TRUE,345144,1
S3298,Female,3.54,0.52,TRUE,529039,1
S3299,Male,4.33,0.65,FALSE,102774,1
S3300,Male,3.82,0.86,TRUE,488582,0
S3301,Female,3.14,0.71,TRUE,315209,0
S3302,Female,1.47,0.83,FALSE,1251097,2
S3303,Female,2.78,0.74,TRUE,84298,1
S3304,Female,2.47,0.24,FALSE,455703,2
S3305,Female,4.63,0.44,FALSE,542196,1
S3306,Male,3.69,0.8,FALSE,1949535,0
S3307,Female,2.86,0.22,FALSE,559844,2
S3308,Male,2.22,0.39,FALSE,464601,2
S3309,Female,4.49,0.62,TRUE,583077,1
S3310,Female,4.18,0.72,TRUE,578016,0
S3311,Male,3.93,0.53,FALSE,316625,1
S3312,Male,1.62,0.31,FALSE,974347,2
S3313,Male,1.29,0.35,FALSE,435827,2
S3314,Female,2.02,0.21,TRUE,607568,2
S3315,Female,2.9,0.95,FALSE,114473,1
S3316,Female,1.11,0.59,TRUE,180669,2
S3317,Male,2.63,0.39,FALSE,581782,2
S3318,Male,2.16,0.43,FALSE,390966,1
S3319,Male,0,0.6,TRUE,446479,2
S3320,Male,2.66,0.48,TRUE,345769,1
S3321,Female,4.01,0.38,FALSE,920590,2
S3322,Female,3.54,0.66,FALSE,642543,1
S3323,Female,4.03,0.25,TRUE,712576,2
S3324,Male,1.58,0.28,FALSE,571907,2
S3325,Female,3.09,0.29,TRUE,349185,2
S3326,Male,1.3,0.85,FALSE,978850,2
S3327,Male,1.32,0.8,FALSE,467816,2
S3328,Female,1.04,0.8,FALSE,542317,2
S3329,Male,4.29,0.7,FALSE,612425,0
S3330,Female,1.61,0.98,FALSE,602363,2
S3331,Female,2.77,0.68,TRUE,669864,1
S3332,Male,3.03,0.16,FALSE,671559,2
S3333,Male,1.58,0.68,FALSE,919435,2
S3334,Male,0,0.64,TRUE,505907,2
S3335,Female,4.13,0.82,TRUE,134421,0
S3336,Female,4.68,0.71,TRUE,445908,0
S3337,Male,1.73,0.51,FALSE,445221,2
S3338,Female,1.3,0.76,TRUE,967547,2
S3339,Female,4.27,0.73,FALSE,542247,0
S3340,Male,4.56,0.48,FALSE,470221,1
S3341,Female,3.74,0.28,FALSE,972221,2
S3342,Male,3.3,0.61,TRUE,507955,1
S3343,Female,1.3,0.78,FALSE,787391,2
S3344,Male,3.28,0.56,TRUE,237539,1
S3345,Female,1.18,0.65,FALSE,466798,2
S3346,Male,1.44,0.92,FALSE,632172,2
S3347,Male,4.72,0.85,FALSE,425812,0
S3348,Male,4.14,0.21,TRUE,65855,2
S3349,Male,2.2,0.47,FALSE,673582,1
S3350,Female,1.74,0.24,TRUE,356246,2
S3351,Female,4.11,0.21,TRUE,735580,2
S3352,Female,1.14,0.36,FALSE,819327,2
S3353,Male,4.74,0.58,FALSE,253073,1
S3354,Female,4.17,0.21,FALSE,374650,2
S3355,Male,4.19,0.24,TRUE,301932,2
S3356,Female,2.11,0.37,TRUE,375671,2
S3357,Female,2.74,1,TRUE,696830,1
S3358,Male,1.98,0.21,FALSE,135369,2
S3359,Male,4.61,0.41,TRUE,420124,1
S3360,Female,4.66,0.41,TRUE,835786,1
S3361,Male,4.76,0.96,FALSE,945287,0
S3362,Female,2.95,0.97,FALSE,282480,1
S3363,Male,4.73,0.34,FALSE,170199,2
S3364,Female,1.82,0.25,FALSE,434419,2
S3365,Male,1.99,0.51,FALSE,614355,2
S3366,Male,3.23,0.38,FALSE,71116,2
S3367,Female,4.86,0.68,TRUE,95765,1
S3368,Female,3.57,0.74,TRUE,67464,0
S3369,Female,2.13,0.62,TRUE,231490,1
S3370,Male,4.52,0.67,TRUE,996505,1
S3371,Male,4.78,0.45,FALSE,319415,1
S3372,Male,3.34,0.28,FALSE,645014,2
S3373,Female,1.97,0.84,TRUE,702550,2
S3374,Male,3.14,0.39,TRUE,591450,2
S3375,Male,2.06,0.89,FALSE,886576,1
S3376,Male,3.56,0.68,TRUE,920223,1
S3377,Male,3.43,0.84,FALSE,151259,0
S3378,Female,4.46,0.61,TRUE,950144,1
S3379,Female,3.42,0.3,TRUE,224295,2
S3380,Female,1.28,0.37,FALSE,611055,2
S3381,Male,2.97,0.26,TRUE,840514,2
S3382,Male,4.03,0.99,TRUE,354576,0
S3383,Female,2.74,0.74,TRUE,244536,1
S3384,Male,4.83,0.89,FALSE,165058,0
S3385,Male,1.04,1,TRUE,981288,2
S3386,Female,1.88,0.91,TRUE,442928,2
S3387,Male,1.76,0.54,FALSE,625428,2
S3388,Male,1.01,0.75,TRUE,393167,2
S3389,Female,1.82,0.96,FALSE,668104,2
S3390,Female,2.81,0.84,TRUE,877060,1
S3391,Female,3.77,0.53,FALSE,858518,1
S3392,Male,2.8,0.27,TRUE,377903,2
S3393,Male,4.01,0.67,FALSE,808658,1
S3394,Female,3.73,0.31,TRUE,305306,2
S3395,Female,1.49,0.73,FALSE,790353,2
S3396,Female,4.24,0.23,TRUE,573409,2
S3397,Male,3.05,0.7,FALSE,224407,0
S3398,Male,1.64,0.84,FALSE,670456,2
S3399,Female,4.68,0.75,TRUE,836997,0
S3400,Male,2.81,0.14,FALSE,80326,2
S3401,Male,2.32,0.92,FALSE,990586,1
S3402,Male,1.15,0.61,FALSE,220543,2
S3403,Male,2.55,0.84,FALSE,974364,1
S3404,Male,1.73,0.71,TRUE,962743,2
S3405,Male,3.25,0.34,TRUE,892912,2
S3406,Male,4.7,0.47,FALSE,926568,1
S3407,Female,3.67,0.29,FALSE,512630,2
S3408,Male,3.41,0.78,FALSE,255851,0
S3409,Male,1.09,0.52,FALSE,664745,2
S3410,Male,2.11,0.64,FALSE,1438701,1
S3411,Female,1.33,0.52,TRUE,680733,2
S3412,Male,1.85,0.8,FALSE,350983,2
S3413,Male,4.56,0.86,TRUE,692101,0
S3414,Female,1,0.58,TRUE,732334,2
S3415,Male,2.56,0.9,TRUE,351695,1
S3416,Female,2.64,0.44,TRUE,443305,1
S3417,Female,4.18,0.25,TRUE,783605,2
S3418,Male,2.09,0.76,TRUE,136873,1
S3419,Male,3.8,0.74,TRUE,647816,0
S3420,Female,3.82,0.72,FALSE,316812,0
S3421,Female,4.83,0.81,FALSE,358530,0
S3422,Male,3.95,0.94,FALSE,604675,0
S3423,Male,4.89,0.37,FALSE,923649,2
S3424,Female,3.28,0.41,TRUE,255192,1
S3425,Female,1.89,0.34,TRUE,525432,2
S3426,Male,4.61,0.98,FALSE,593975,0
S3427,Male,4.57,0.6,FALSE,602012,1
S3428,Male,3.15,0.9,TRUE,586487,0
S3429,Female,3.91,0.74,FALSE,268625,0
S3430,Female,3.9,0.45,TRUE,50189,1
S3431,Female,1.99,0.73,FALSE,239329,2
S3432,Male,2.55,0.49,FALSE,631543,1
S3433,Male,3.22,0.2,TRUE,433626,2
S3434,Male,3.59,0.9,FALSE,360808,0
S3435,Female,2.75,0.93,TRUE,889933,1
S3436,Female,4.87,0.95,FALSE,686423,0
S3437,Female,4.5,0.24,TRUE,86664,2
S3438,Male,2.28,0.26,TRUE,743991,2
S3439,Female,4.95,0.69,TRUE,415483,1
S3440,Male,3.02,0.52,FALSE,76595,1
S3441,Female,4.86,0.64,TRUE,811454,1
S3442,Female,4.2,0.88,FALSE,814087,0
S3443,Female,2.51,0.76,FALSE,359433,1
S3444,Male,3.19,0.37,FALSE,929313,2
S3445,Male,3.17,0.29,FALSE,619303,2
S3446,Male,2.97,0.94,TRUE,477616,1
S3447,Female,2.68,0.5,FALSE,673968,1
S3448,Female,2.91,0.37,FALSE,385932,2
S3449,Male,1.47,0.48,TRUE,772909,2
S3450,Male,4.44,0.99,FALSE,875292,0
S3451,Male,3.16,0.9,TRUE,326645,0
S3452,Male,1.27,0.27,TRUE,70688,2
S3453,Male,2.04,0.85,FALSE,736992,1
S3454,Male,3.92,0.39,TRUE,759404,2
S3455,Male,2.57,0.2,FALSE,231406,2
S3456,Female,1.89,0.73,TRUE,545627,2
S3457,Female,2.13,0.82,FALSE,502314,1
S3458,Male,1.06,0.49,FALSE,630073,2
S3459,Female,3.51,0.68,FALSE,636030,1
S3460,Female,1.65,0.86,TRUE,927641,2
S3461,Female,1.09,0.81,FALSE,590719,2
S3462,Male,2.35,0.81,FALSE,182229,1
S3463,Male,3.13,0.66,TRUE,717604,1
S3464,Female,1.52,0.61,FALSE,827145,2
S3465,Female,1.9,0.59,FALSE,729429,2
S3466,Female,3.48,0.77,FALSE,254937,0
S3467,Male,4.92,0.31,TRUE,437479,2
S3468,Female,4.41,0.49,TRUE,565190,1
S3469,Male,4.27,0.37,FALSE,430940,2
S3470,Female,3.35,0.5,FALSE,955635,1
S3471,Male,4.84,0.88,TRUE,252477,0
S3472,Female,1.41,0.3,FALSE,722630,2
S3473,Female,3.4,0.65,FALSE,662637,1
S3474,Female,2.82,0.62,TRUE,961951,1
S3475,Female,3.32,0.56,FALSE,458908,1
S3476,Female,1.13,0.63,TRUE,595498,2
S3477,Female,1.03,0.82,FALSE,99534,2
S3478,Male,3.74,0.34,TRUE,198273,2
S3479,Male,2.45,0.46,TRUE,102106,1
S3480,Female,3.57,0.53,FALSE,802612,1
S3481,Female,3.51,0.58,FALSE,811748,1
S3482,Male,3.98,0.86,TRUE,613286,0
S3483,Female,3.17,0.45,FALSE,320651,1
S3484,Female,4.85,0.9,TRUE,435476,0
S3485,Female,4.73,0.89,TRUE,451250,0
S3486,Female,1.1,0.35,TRUE,136482,2
S3487,Female,2.04,0.28,FALSE,379299,2
S3488,Female,3.42,1,FALSE,519116,0
S3489,Male,1.17,0.77,FALSE,840238,2
S3490,Female,1.46,0.96,TRUE,1317681,2
S3491,Male,2.14,0.25,TRUE,415205,2
S3492,Female,1.56,0.56,TRUE,973520,2
S3493,Female,1.71,0.75,TRUE,469161,2
S3494,Female,2.12,0.74,TRUE,658188,1
S3495,Female,2.18,0.45,FALSE,886393,1
S3496,Female,4.76,0.63,TRUE,613560,1
S3497,Male,1.08,0.4,FALSE,940947,2
S3498,Male,3.97,0.47,TRUE,475153,1
S3499,Female,4.26,0.87,FALSE,185836,0
S3500,Male,4.32,0.6,FALSE,245340,1
S3501,Female,1.49,0.85,TRUE,873799,2
S3502,Female,4.96,0.54,TRUE,272836,1
S3503,Male,3.3,0.35,FALSE,478677,2
S3504,Female,2.64,0.56,TRUE,61857,1
S3505,Male,1.01,0.49,TRUE,222747,2
S3506,Male,1.81,0.96,FALSE,283737,2
S3507,Male,3.42,0.9,FALSE,319577,0
S3508,Male,2.64,0.27,FALSE,429403,2
S3509,Male,4.04,0.75,FALSE,802924,0
S3510,Female,2.91,0.79,FALSE,98689,1
S3511,Female,2.84,0.39,FALSE,424677,2
S3512,Male,1.11,0.38,FALSE,1199371,2
S3513,Female,1.2,0.85,TRUE,734641,2
S3514,Male,4.26,0.33,TRUE,848393,2
S3515,Female,1.24,0.84,TRUE,1391383,2
S3516,Male,1.19,0.46,FALSE,102954,2
S3517,Female,4.33,0.69,FALSE,578530,1
S3518,Male,1.16,1,FALSE,927219,2
S3519,Male,4.13,0.58,TRUE,166947,1
S3520,Female,3.98,0.85,TRUE,533097,0
S3521,Male,2.92,0.91,TRUE,702714,1
S3522,Female,4.45,0.71,TRUE,72077,0
S3523,Female,3.97,0.87,TRUE,421871,0
S3524,Male,1.28,0.36,TRUE,210988,2
S3525,Female,2.33,0.23,TRUE,53143,2
S3526,Female,2.89,0.44,TRUE,168993,1
S3527,Male,2.97,0.76,FALSE,583174,1
S3528,Male,1.7,0.24,FALSE,575437,2
S3529,Male,2.27,0.99,FALSE,895881,1
S3530,Male,3.29,0.88,FALSE,599444,0
S3531,Female,1.84,0.64,FALSE,839609,2
S3532,Female,3.08,0.55,TRUE,643601,1
S3533,Female,3.67,0.61,FALSE,323942,1
S3534,Female,4.15,0.27,FALSE,605247,2
S3535,Female,3.27,0.45,TRUE,811257,1
S3536,Male,1.06,0.96,FALSE,843789,2
S3537,Male,1.88,0.49,TRUE,424958,2
S3538,Female,4.13,0.84,FALSE,640606,0
S3539,Female,4.14,0.78,TRUE,970036,0
S3540,Female,1.05,0.9,TRUE,190211,2
S3541,Female,4.41,0.93,FALSE,56212,0
S3542,Male,1.09,0.81,TRUE,514702,2
S3543,Male,2.53,0.47,TRUE,180639,1
S3544,Male,4.85,0.86,FALSE,694070,0
S3545,Female,3.27,0.45,FALSE,955197,1
S3546,Female,2.28,0.58,TRUE,1837166,1
S3547,Male,4.41,0.71,FALSE,621583,0
S3548,Male,1.42,0.55,TRUE,957990,2
S3549,Male,1.62,0.52,FALSE,188606,2
S3550,Female,2.14,1.1,TRUE,60471,1
S3551,Female,2.77,0.37,TRUE,800282,2
S3552,Female,2.8,0.66,TRUE,175444,1
S3553,Male,3.69,0.86,TRUE,79117,0
S3554,Female,1.21,0.62,FALSE,400975,2
S3555,Female,3.49,0.4,TRUE,468419,1
S3556,Female,4.86,0.62,TRUE,289540,1
S3557,Male,1.37,0.25,FALSE,113375,2
S3558,Male,3.58,0.69,TRUE,54540,1
S3559,Male,1.8,0.81,TRUE,302081,2
S3560,Male,4.14,0.51,FALSE,642516,1
S3561,Male,4.03,0.29,FALSE,228982,2
S3562,Female,1.6,0.74,FALSE,902425,2
S3563,Male,3.22,0.56,TRUE,330337,1
S3564,Male,3.15,0.59,FALSE,738530,1
S3565,Male,1.39,0.9,TRUE,798629,2
S3566,Female,4.28,1,TRUE,627257,0
S3567,Male,2.99,0.97,TRUE,656969,1
S3568,Female,3.72,0.59,TRUE,153652,1
S3569,Female,3.45,0.9,TRUE,1237147,0
S3570,Female,2.72,0.85,TRUE,132350,1
S3571,Male,4.81,0.29,TRUE,255229,2
S3572,Female,2.93,0.67,FALSE,438262,1
S3573,Female,4.5,0.49,TRUE,103426,1
S3574,Male,2.49,0.97,FALSE,776405,1
S3575,Female,1.87,0.78,TRUE,986603,2
S3576,Male,3.84,0.3,FALSE,637384,2
S3577,Female,3.29,0.81,TRUE,822079,0
S3578,Female,4.28,0.23,TRUE,1950952,2
S3579,Female,4.81,0.62,FALSE,1722854,1
S3580,Female,4.21,0.5,FALSE,738420,1
S3581,Female,4.44,0.78,FALSE,675468,0
S3582,Male,1.17,0.88,FALSE,252458,2
S3583,Female,4.73,0.96,FALSE,915158,0
S3584,Male,1.99,0.76,TRUE,529163,2
S3585,Male,4.43,0.28,FALSE,570996,2
S3586,Male,2.15,0.2,TRUE,668444,2
S3587,Male,1.66,0.65,FALSE,899994,2
S3588,Male,3.96,0.28,TRUE,808309,2
S3589,Male,3.2,0.5,FALSE,358262,1
S3590,Male,4.83,0.76,TRUE,294793,0
S3591,Female,4.27,0.79,FALSE,621590,0
S3592,Male,4.3,0.25,TRUE,583208,2
S3593,Male,3.18,0.6,TRUE,264074,1
S3594,Female,3.71,0.49,TRUE,592781,1
S3595,Female,2.25,0.48,TRUE,763913,1
S3596,Female,2.75,0.91,TRUE,376264,1
S3597,Male,2.83,0.75,TRUE,627072,1
S3598,Female,3.58,0.3,FALSE,833654,2
S3599,Female,4.78,0.99,FALSE,220142,0
S3600,Female,4.6,0.51,FALSE,666020,1
S3601,Male,1.87,0.69,TRUE,984364,2
S3602,Male,4.09,0.84,FALSE,286330,0
S3603,Female,2.18,0.92,TRUE,453064,1
S3604,Male,1.2,0.92,FALSE,733776,2
S3605,Female,3.73,0.67,FALSE,567525,1
S3606,Female,2.33,0.83,TRUE,96733,1
S3607,Female,3.15,0.56,TRUE,168173,1
S3608,Male,4.36,0.37,TRUE,198362,2
S3609,Male,4.16,0.93,FALSE,731488,0
S3610,Male,1.66,0.24,TRUE,313166,2
S3611,Female,1.89,0.28,TRUE,509144,2
S3612,Male,4.88,0.63,TRUE,351650,1
S3613,Female,4.65,0.25,TRUE,1998125,2
S3614,Male,2.94,0.39,FALSE,984510,2
S3615,Female,1.7,0.87,FALSE,940860,2
S3616,Male,1.16,0.76,FALSE,406539,2
S3617,Male,1.48,0.49,FALSE,560201,2
S3618,Male,2.66,0.42,TRUE,144442,1
S3619,Female,3.36,0.9,TRUE,493388,0
S3620,Male,2.48,0.7,FALSE,176456,1
S3621,Female,1.87,0.6,TRUE,229090,2
S3622,Male,4.36,0.97,TRUE,107019,0
S3623,Female,2.55,0.26,FALSE,980655,2
S3624,Female,1.14,0.92,TRUE,324770,2
S3625,Male,2.3,0.26,FALSE,268618,2
S3626,Female,3.76,0.26,TRUE,706947,2
S3627,Female,2.85,0.71,FALSE,921625,1
S3628,Female,1.39,0.74,FALSE,421765,2
S3629,Female,4.01,0.21,TRUE,285770,2
S3630,Male,3.31,0.23,FALSE,656301,2
S3631,Male,2.78,1.05,TRUE,240460,1
S3632,Female,2.63,0.33,TRUE,911091,2
S3633,Male,4.57,0.31,TRUE,528298,2
S3634,Male,4.88,0.56,FALSE,858238,1
S3635,Female,2.9,0.77,FALSE,749576,1
S3636,Male,3.12,0.61,FALSE,850675,1
S3637,Male,4.1,0.77,TRUE,741716,0
S3638,Female,4.91,0.21,TRUE,470893,2
S3639,Female,4.84,0.65,TRUE,796784,1
S3640,Female,3.33,0.96,FALSE,554028,0
S3641,Male,3.17,0.8,FALSE,357156,0
S3642,Male,3.44,0.48,FALSE,479821,1
S3643,Male,1.48,0.57,TRUE,64814,2
S3644,Female,2.05,0.35,TRUE,231940,2
S3645,Female,1.86,0.95,TRUE,1797535,2
S3646,Male,1.77,0.63,FALSE,420683,2
S3647,Female,1.26,0.95,FALSE,152373,2
S3648,Male,3.76,0.85,FALSE,821357,0
S3649,Female,4.37,0.33,FALSE,345201,2
S3650,Female,1.59,0.95,FALSE,170337,2
S3651,Male,2.94,0.73,TRUE,215148,1
S3652,Male,3.8,0.98,FALSE,232183,0
S3653,Male,3.16,0.79,TRUE,267066,0
S3654,Male,3.1,0.63,FALSE,300395,1
S3655,Male,4.8,0.31,TRUE,359628,2
S3656,Female,2.77,0.97,FALSE,447516,1
S3657,Female,4.89,0.73,FALSE,378285,0
S3658,Female,3.84,0.66,TRUE,169627,1
S3659,Male,4.81,0.55,TRUE,337393,1
S3660,Male,1.19,0.66,TRUE,123271,2
S3661,Female,4.83,0.41,FALSE,966049,1
S3662,Female,1,0.87,TRUE,521334,2
S3663,Female,1.12,0.81,FALSE,1618821,2
S3664,Female,1.54,0.86,FALSE,670242,2
S3665,Male,3.94,0.37,FALSE,338453,2
S3666,Female,4.76,0.75,FALSE,348784,0
S3667,Female,3.62,0.97,FALSE,872922,0
S3668,Female,4.68,0.25,FALSE,247725,2
S3669,Female,4.92,0.25,FALSE,875047,2
S3670,Female,3.54,0.64,TRUE,762369,1
S3671,Female,4.65,0.59,TRUE,306952,1
S3672,Male,1.96,0.44,FALSE,591273,2
S3673,Male,3.48,0.36,TRUE,205039,2
S3674,Female,1.75,0.58,FALSE,979707,2
S3675,Female,3.56,0.57,FALSE,342070,1
S3676,Female,2.86,0.26,FALSE,954823,2
S3677,Male,1.17,0.67,FALSE,567055,2
S3678,Female,1.71,0.26,FALSE,782375,2
S3679,Female,1.66,0.5,FALSE,429333,2
S3680,Female,1.81,0.84,FALSE,694939,2
S3681,Male,2.39,0.91,TRUE,146658,1
S3682,Male,3.44,0.25,TRUE,985797,2
S3683,Female,3.05,0.43,FALSE,141875,1
S3684,Male,1.4,0.91,FALSE,441772,2
S3685,Female,3.63,0.28,FALSE,757932,2
S3686,Female,2.47,0.86,TRUE,196944,1
S3687,Female,4.01,0.76,TRUE,620283,0
S3688,Female,2.46,0.76,FALSE,918959,1
S3689,Female,2.08,0.4,FALSE,722717,1
S3690,Male,3.3,0.82,TRUE,983848,0
S3691,Male,2.49,0.48,TRUE,922291,1
S3692,Male,1.71,0.38,FALSE,685546,2
S3693,Male,1.99,0.46,FALSE,657742,2
S3694,Female,3.89,0.68,TRUE,288865,1
S3695,Female,4.27,0.42,TRUE,295217,1
S3696,Male,1.3,0.52,FALSE,174212,2
S3697,Male,3.77,0.38,TRUE,957913,2
S3698,Male,2.76,0.28,TRUE,841099,2
S3699,Male,4.66,0.37,TRUE,555596,2
S3700,Male,4.53,0.35,FALSE,821037,2
S3701,Male,3.66,0.62,FALSE,207543,1
S3702,Female,3.79,0.97,FALSE,525096,0
S3703,Male,1.8,0.52,FALSE,838669,2
S3704,Female,3.6,0.63,TRUE,526126,1
S3705,Male,4.72,0.94,TRUE,509398,0
S3706,Male,1.35,0.58,TRUE,886496,2
S3707,Female,2.41,0.67,FALSE,922303,1
S3708,Female,1.03,0.37,FALSE,136948,2
S3709,Female,4.1,0.5,FALSE,663209,1
S3710,Male,2.07,0.54,TRUE,305718,1
S3711,Male,4.27,0.76,FALSE,318751,0
S3712,Male,1.13,0.29,FALSE,896525,2
S3713,Female,3.15,1,TRUE,865518,0
S3714,Male,1.11,0.89,FALSE,575078,2
S3715,Male,2.88,0.24,FALSE,822304,2
S3716,Male,3.03,0.55,FALSE,889872,1
S3717,Female,1.81,0.77,FALSE,772363,2
S3718,Female,4.52,0.57,FALSE,555580,1
S3719,Male,4.05,0.71,TRUE,707109,0
S3720,Male,4.74,0.53,FALSE,196150,1
S3721,Male,2.51,0.87,FALSE,533487,1
S3722,Male,2.38,0.71,FALSE,631078,1
S3723,Male,3.38,0.88,TRUE,608979,0
S3724,Female,2.72,0.42,FALSE,857377,1
S3725,Female,3.3,0.33,TRUE,720552,2
S3726,Female,4.41,0.71,FALSE,759011,0
S3727,Female,4.85,0.57,TRUE,701469,1
S3728,Female,3.58,0.9,FALSE,104780,0
S3729,Male,2.61,0.79,TRUE,823908,1
S3730,Male,4.44,0.83,FALSE,323180,0
S3731,Female,1.13,0.48,FALSE,446592,2
S3732,Male,4.35,0.13,TRUE,523356,2
S3733,Male,2.46,0.82,FALSE,50566,1
S3734,Male,2.03,0.36,TRUE,605178,2
S3735,Female,4.15,0.95,FALSE,992181,0
S3736,Male,3.98,0.45,FALSE,482365,1
S3737,Male,4.89,0.58,TRUE,782853,1
S3738,Male,1.03,0.79,FALSE,573863,2
S3739,Female,2.96,0.97,FALSE,68690,1
S3740,Male,2.94,0.6,FALSE,754905,1
S3741,Female,4.5,0.69,FALSE,917914,1
S3742,Female,4.37,0.58,TRUE,408752,1
S3743,Male,2.53,0.76,FALSE,155409,1
S3744,Male,3.11,0.75,TRUE,851199,0
S3745,Male,4.9,0.72,TRUE,129601,0
S3746,Female,3.02,0.76,TRUE,233753,0
S3747,Male,1.3,0.58,FALSE,793208,2
S3748,Female,3.03,0.36,TRUE,838259,2
S3749,Male,2.82,0.71,TRUE,944952,1
S3750,Male,3.81,0.45,FALSE,433505,1
S3751,Female,1.1,0.98,FALSE,75656,2
S3752,Female,4.73,0.72,TRUE,775203,0
S3753,Female,4.42,0.24,TRUE,872620,2
S3754,Male,4.56,0.88,FALSE,284348,0
S3755,Female,4.83,0.51,FALSE,511989,1
S3756,Male,3.19,0.66,TRUE,64791,1
S3757,Male,3.38,0.56,TRUE,285311,1
S3758,Male,2.31,0.85,TRUE,175358,1
S3759,Male,1.52,0.32,TRUE,54045,2
S3760,Female,1.35,0.97,FALSE,795278,2
S3761,Male,4.17,0.56,TRUE,439437,1
S3762,Male,3.65,0.62,FALSE,385554,1
S3763,Female,1.64,0.86,FALSE,319314,2
S3764,Male,1.9,0.76,TRUE,152099,2
S3765,Male,3.17,0.45,FALSE,445538,1
S3766,Male,4.02,0.48,TRUE,713399,1
S3767,Male,1.69,0.22,TRUE,606330,2
S3768,Male,3.68,0.76,TRUE,776244,0
S3769,Male,2.69,0.22,TRUE,463293,2
S3770,Male,2.77,0.34,FALSE,52181,2
S3771,Female,4,1,FALSE,519504,0
S3772,Male,4.71,0.85,FALSE,641387,0
S3773,Female,1.01,0.6,FALSE,664967,2
S3774,Male,2.35,0.55,TRUE,791193,1
S3775,Female,3.82,0.85,FALSE,800768,0
S3776,Female,2.13,0.97,FALSE,590700,1
S3777,Female,1.58,0.44,FALSE,770880,2
S3778,Female,2.43,0.21,FALSE,1812404,2
S3779,Female,4.2,0.29,FALSE,389006,2
S3780,Male,2.14,0.36,TRUE,708218,2
S3781,Female,1.62,0.34,TRUE,512991,2
S3782,Male,3.18,0.76,TRUE,826130,0
S3783,Female,4.92,0.52,TRUE,486358,1
S3784,Female,4.7,0.79,FALSE,630183,0
S3785,Female,1.27,0.76,TRUE,781705,2
S3786,Female,4.75,0.22,FALSE,531982,2
S3787,Female,1.06,0.72,FALSE,93735,2
S3788,Male,1.74,0.61,TRUE,812281,2
S3789,Male,3.53,0.6,TRUE,641576,1
S3790,Male,2.1,0.46,FALSE,622533,1
S3791,Male,2.75,0.89,FALSE,273883,1
S3792,Male,4.84,0.76,FALSE,1476787,0
S3793,Male,2.65,0.93,TRUE,211125,1
